"Identificação do post","Identificação da Página","Nome da Página",Título,Descrição,"Duração (s)","Horário de publicação","Tipo de legenda","Link permanente","É um post cruzado","É compartilhado","Tipo de post",Idiomas,"Rótulos personalizados","Status do conteúdo financiado","Comentário de dados",Data,Visualizações,Alcance,"Reações, comentários e compartilhamentos",Reações,Comentários,Compartilhamentos,"Total de cliques","Visualizações de Posts orgânicos","Visualizações de Posts turbinados","Alcance de Posts orgânicos","Alcance de Posts turbinados","Visualizações de 3 segundos do vídeo","Visualizações do vídeo de 1 minuto","Visualizadores de 3 segundos","Visualizadores de 1 minuto","Visualizações do vídeo de 3 segundos de Posts turbinados","Visualizações do vídeo de 3 segundos de Posts orgânicos","Visualizações do vídeo de Recomendações por no mínimo 1 minuto","Visualizações do vídeo de Compartilhamentos por no mínimo 1 minuto","Visualizações do vídeo de Seguidores por no mínimo 1 minuto","Visualizações do vídeo de Posts turbinados por no mínimo 1 minuto","Segundos de visualização de Recomendações","Segundos de visualização de Compartilhamentos","Segundos de visualização de Seguidores","Segundos de visualização de Posts turbinados","Média de Segundos de visualização de Recomendações","Média de Segundos de visualização de Compartilhamentos","Média de Segundos de visualização de Seguidores","Média de Segundos de visualização de Posts turbinados","Feedbacks negativos dos usuários","Feedbacks negativos únicos dos usuários","Segundos de visualização","Média de Segundos de visualização","Ganhos estimados (USD)","CPM do anúncio (USD)","Impressões do anúncio","Porcentagem do total de visualizações no intervalo 0","Porcentagem do total de visualizações no intervalo 1","Porcentagem do total de visualizações no intervalo 2","Porcentagem do total de visualizações no intervalo 3","Porcentagem do total de visualizações no intervalo 4","Porcentagem do total de visualizações no intervalo 5","Porcentagem do total de visualizações no intervalo 6","Porcentagem do total de visualizações no intervalo 7","Porcentagem do total de visualizações no intervalo 8","Porcentagem do total de visualizações no intervalo 9","Porcentagem do total de visualizações no intervalo 10","Porcentagem do total de visualizações no intervalo 11","Porcentagem do total de visualizações no intervalo 12","Porcentagem do total de visualizações no intervalo 13","Porcentagem do total de visualizações no intervalo 14","Porcentagem do total de visualizações no intervalo 15","Porcentagem do total de visualizações no intervalo 16","Porcentagem do total de visualizações no intervalo 17","Porcentagem do total de visualizações no intervalo 18","Porcentagem do total de visualizações no intervalo 19","Porcentagem do total de visualizações no intervalo 20","Porcentagem do total de visualizações no intervalo 21","Porcentagem do total de visualizações no intervalo 22","Porcentagem do total de visualizações no intervalo 23","Porcentagem do total de visualizações no intervalo 24","Porcentagem do total de visualizações no intervalo 25","Porcentagem do total de visualizações no intervalo 26","Porcentagem do total de visualizações no intervalo 27","Porcentagem do total de visualizações no intervalo 28","Porcentagem do total de visualizações no intervalo 29","Porcentagem do total de visualizações no intervalo 30","Porcentagem do total de visualizações no intervalo 31","Porcentagem do total de visualizações no intervalo 32","Porcentagem do total de visualizações no intervalo 33","Porcentagem do total de visualizações no intervalo 34","Porcentagem do total de visualizações no intervalo 35","Porcentagem do total de visualizações no intervalo 36","Porcentagem do total de visualizações no intervalo 37","Porcentagem do total de visualizações no intervalo 38","Porcentagem do total de visualizações no intervalo 39","Porcentagem do total de visualizações no intervalo 40","Porcentagem de visualizações de15 segundos no intervalo 0","Porcentagem de visualizações de15 segundos no intervalo 1","Porcentagem de visualizações de15 segundos no intervalo 2","Porcentagem de visualizações de15 segundos no intervalo 3","Porcentagem de visualizações de15 segundos no intervalo 4","Porcentagem de visualizações de15 segundos no intervalo 5","Porcentagem de visualizações de15 segundos no intervalo 6","Porcentagem de visualizações de15 segundos no intervalo 7","Porcentagem de visualizações de15 segundos no intervalo 8","Porcentagem de visualizações de15 segundos no intervalo 9","Porcentagem de visualizações de15 segundos no intervalo 10","Porcentagem de visualizações de15 segundos no intervalo 11","Porcentagem de visualizações de15 segundos no intervalo 12","Porcentagem de visualizações de15 segundos no intervalo 13","Porcentagem de visualizações de15 segundos no intervalo 14","Porcentagem de visualizações de15 segundos no intervalo 15","Porcentagem de visualizações de15 segundos no intervalo 16","Porcentagem de visualizações de15 segundos no intervalo 17","Porcentagem de visualizações de15 segundos no intervalo 18","Porcentagem de visualizações de15 segundos no intervalo 19","Porcentagem de visualizações de15 segundos no intervalo 20","Porcentagem de visualizações de15 segundos no intervalo 21","Porcentagem de visualizações de15 segundos no intervalo 22","Porcentagem de visualizações de15 segundos no intervalo 23","Porcentagem de visualizações de15 segundos no intervalo 24","Porcentagem de visualizações de15 segundos no intervalo 25","Porcentagem de visualizações de15 segundos no intervalo 26","Porcentagem de visualizações de15 segundos no intervalo 27","Porcentagem de visualizações de15 segundos no intervalo 28","Porcentagem de visualizações de15 segundos no intervalo 29","Porcentagem de visualizações de15 segundos no intervalo 30","Porcentagem de visualizações de15 segundos no intervalo 31","Porcentagem de visualizações de15 segundos no intervalo 32","Porcentagem de visualizações de15 segundos no intervalo 33","Porcentagem de visualizações de15 segundos no intervalo 34","Porcentagem de visualizações de15 segundos no intervalo 35","Porcentagem de visualizações de15 segundos no intervalo 36","Porcentagem de visualizações de15 segundos no intervalo 37","Porcentagem de visualizações de15 segundos no intervalo 38","Porcentagem de visualizações de15 segundos no intervalo 39","Porcentagem de visualizações de15 segundos no intervalo 40","Visualizações de 3 segundos do vídeo por público mais relevante (F, 35-44)","Visualizações de 3 segundos do vídeo por público mais relevante (M, 35-44)","Visualizações de 3 segundos do vídeo por público mais relevante (M, 45-54)","Visualizações de 3 segundos do vídeo por público mais relevante (F, 45-54)","Visualizações de 3 segundos do vídeo por público mais relevante (M, 25-34)","Visualizações de 3 segundos do vídeo por público mais relevante (F, 25-34)","Visualizações de 3 segundos do vídeo por público mais relevante (M, 55-64)","Visualizações de 3 segundos do vídeo por público mais relevante (F, 18-24)","Visualizações de 3 segundos do vídeo por público mais relevante (F, 55-64)","Visualizações de 3 segundos do vídeo por público mais relevante (F, 65+)","Visualizações de 3 segundos do vídeo por público mais relevante (M, 65+)","Visualizações de 3 segundos do vídeo por público mais relevante (M, 18-24)","Visualizações de 3 segundos do vídeo por país (Brazil (BR))","Visualizações de 3 segundos do vídeo por país (Paraguay (PY))","Visualizações de 3 segundos do vídeo por país (China (CN))","Visualizações de 3 segundos do vídeo por país (Portugal (PT))","Visualizações de 3 segundos do vídeo por país (Angola (AO))","Visualizações de 3 segundos do vídeo por país (Argentina (AR))","Visualizações de 3 segundos do vídeo por país (Morocco (MA))","Visualizações de 3 segundos do vídeo por país (Algeria (DZ))","Visualizações de 3 segundos do vídeo por país (Iraq (IQ))","Visualizações de 3 segundos do vídeo por país (Uruguay (UY))","Visualizações de 3 segundos do vídeo por país (Japan (JP))","Visualizações de 3 segundos do vídeo por país (Chile (CL))","Visualizações de 3 segundos do vídeo por país (Tunisia (TN))","Visualizações de 3 segundos do vídeo por país (Mozambique (MZ))","Visualizações de 3 segundos do vídeo por país (United Kingdom (GB))","Visualizações de 3 segundos do vídeo por país (United States (US))","Visualizações de 3 segundos do vídeo por país (Guinea-Bissau (GW))","Visualizações de 3 segundos do vídeo por país (Colombia (CO))","Visualizações de 3 segundos do vídeo por país (Italy (IT))","Visualizações de 3 segundos do vídeo por país (Belgium (BE))","Visualizações de 3 segundos do vídeo por país (Libya (LY))","Visualizações de 3 segundos do vídeo por país (Luxembourg (LU))","Visualizações de 3 segundos do vídeo por país (Netherlands (NL))","Visualizações de 3 segundos do vídeo por país (Canada (CA))","Visualizações de 3 segundos do vídeo por país (Saudi Arabia (SA))","Visualizações de 3 segundos do vídeo por país (France (FR))","Visualizações de 3 segundos do vídeo por país (French Guiana (GF))","Visualizações de 3 segundos do vídeo por país (Bolivia (BO))","Visualizações de 3 segundos do vídeo por país (Spain (ES))","Visualizações de 3 segundos do vídeo por país (Cape Verde (CV))","Visualizações de 3 segundos do vídeo por país (Peru (PE))","Outros cliques"
122180388896772199,61573165978085,"Mega Eletrônicos Paraguai","Já estamos prontos pra você aproveitar essa Páscoa 🔥
As melhores promoções estão aqui e você tem até 05 de abril

Te esperamos! 🤩

#páscoa #promoções #ofertas #tecnologia #compras #paraguai #ciudaddeleste #megaeletronicos #descontos #eletrônicos #shopping","Já estamos prontos pra você aproveitar essa Páscoa 🔥
As melhores promoções estão aqui e você tem até 05 de abril

Te esperamos! 🤩

#páscoa #promoções #ofertas #tecnologia #compras #paraguai #ciudaddeleste #megaeletronicos #descontos #eletrônicos #shopping",30,"04/01/2026 14:01",N/A,https://www.facebook.com/reel/976102961521656/,1,0,Vídeos,,,,,Total,1285,1164,17,13,2,2,12,1283,0,1164,0,582,0,582,0,0,582,0,0,0,0,4890.932,0,2221.796,0,5.352,0,8.996,0,0,0,7112.728,6.126,0,0,0,1,1,1,1,0.73,0.58,0.48,0.44,0.4,0.38,0.37,0.35,0.33,0.3,0.27,0.26,0.24,0.22,0.19,0.18,0.16,0.15,0.14,0.13,0.12,0.12,0.11,0.11,0.1,0.1,0.09,0.09,0.08,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.91,0.8,0.73,0.68,0.64,0.59,0.55,0.51,0.49,0.47,0.46,0.44,0.42,0.39,0.36,0.34,,,,,,,,,53,123,108,31,84,38,52,3,21,7,26,21,413,92,,8,7,13,12,11,4,3,3,2,2,2,2,1,1,1,1,1,1,1,1,,,,,,,,,12
122180348024772199,61573165978085,"Mega Eletrônicos Paraguai","Mais segurança pra sua casa com tecnologia de verdade 🔥📲
A IMILAB EC3 Lite tem imagem 2K, visão noturna em cores e controle direto pelo celular 😎

Vale muito a pena conferir 👀

#megaeletronicos #imilab #cameradeseguranca #tecnologia #seguranca #casainteligente #comprasnoparaguai #cde #paraguai #ofertas #eletronicos #bras","Mais segurança pra sua casa com tecnologia de verdade 🔥📲
A IMILAB EC3 Lite tem imagem 2K, visão noturna em cores e controle direto pelo celular 😎

Vale muito a pena conferir 👀

#megaeletronicos #imilab #cameradeseguranca #tecnologia #seguranca #casainteligente #comprasnoparaguai #cde #paraguai #ofertas #eletronicos #bras",42,"04/01/2026 08:18",N/A,https://www.facebook.com/reel/928029443360485/,0,0,Vídeos,,,,,Total,510,473,2,2,0,0,2,509,0,473,0,194,0,192,0,0,194,0,0,0,0,2518.62,0,1430.664,0,7.946,0,10.677,0,0,0,3949.284,8.756,0,5.79,1,1,1,1,0.96,0.78,0.74,0.66,0.59,0.54,0.51,0.5,0.49,0.47,0.46,0.44,0.43,0.42,0.4,0.39,0.38,0.36,0.35,0.34,0.33,0.32,0.3,0.3,0.29,0.29,0.29,0.27,0.27,0.26,0.23,0.22,0.2,0.2,0.2,0.2,0.2,0.18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.96,0.93,0.89,0.87,0.83,0.81,0.77,0.76,0.75,0.7,0.69,0.68,0.67,0.67,0.62,0.62,0.6,0.54,0.5,0.46,0.46,0.46,0.46,0.45,0.42,25,48,37,15,25,11,9,1,2,4,5,5,151,19,,3,3,3,3,3,,,,,,3,,1,,,1,,,,,,,,,2,1,1,,2
122181942446772199,61573165978085,"Mega Eletrônicos Paraguai","Mega Eletrônicos Paraguai atualizou a foto da capa.",,0,"04/14/2026 06:21",N/A,https://www.facebook.com/photo.php?fbid=122181942446772199&set=a.122097182354772199&type=3,0,0,Fotos,,,,,Total,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122181933488772199,61573165978085,"Mega Eletrônicos Paraguai","Mega Eletrônicos Paraguai atualizou a foto da capa.",,0,"04/14/2026 04:39",N/A,https://www.facebook.com/photo.php?fbid=122181933488772199&set=a.122097182354772199&type=3,0,0,Fotos,,,,,Total,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122181852266772199,61573165978085,"Mega Eletrônicos Paraguai","🎧🔥 Headset gamer que leva sua experiência a outro nível

Som imersivo, graves potentes e latência ultra baixa para você jogar sem delay e com total precisão 🎮⚡
Perfeito para quem busca desempenho, conforto e qualidade profissional em cada partida.

Com design moderno e pensado para longas horas de uso… você nem vai querer tirar 👀

E o melhor: qualidade gamer com um preço que surpreende 💸🔥

Disponível na Mega Eletrônicos, sinta a diferença no seu jogo

#headsetgamer #haylou #gaming #gamers #setupgamer","🎧🔥 Headset gamer que leva sua experiência a outro nível

Som imersivo, graves potentes e latência ultra baixa para você jogar sem delay e com total precisão 🎮⚡
Perfeito para quem busca desempenho, conforto e qualidade profissional em cada partida.

Com design moderno e pensado para longas horas de uso… você nem vai querer tirar 👀

E o melhor: qualidade gamer com um preço que surpreende 💸🔥

Disponível na Mega Eletrônicos, sinta a diferença no seu jogo

#headsetgamer #haylou #gaming #gamers #setupgamer",59,"04/13/2026 15:00",N/A,https://www.facebook.com/reel/1304249958223026/,1,0,Vídeos,,,,,Total,234,204,7,5,0,2,1,234,0,204,0,86,0,85,0,0,86,0,0,0,0,720.101,0,942.294,0,7.202,0,8.414,0,0,0,1662.395,7.841,0,0,0,1,1,1,0.85,0.65,0.56,0.51,0.47,0.44,0.41,0.4,0.34,0.33,0.33,0.3,0.28,0.27,0.23,0.22,0.21,0.19,0.16,0.16,0.16,0.16,0.16,0.13,0.12,0.12,0.12,0.13,0.13,0.13,0.13,0.1,0.1,0.08,0.06,0.05,0.03,0.02,1,1,1,1,1,1,1,1,1,1,1,0.85,0.82,0.82,0.76,0.71,0.68,0.59,0.56,0.53,0.47,0.41,0.41,0.41,0.41,0.41,0.32,0.29,0.29,0.29,0.32,0.32,0.32,0.32,0.26,0.26,0.21,0.15,0.12,0.09,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
122181471446772199,61573165978085,"Mega Eletrônicos Paraguai","A linha Dr. Reju-All chegou e você precisa conhecer 👀💖

Somos distribuidores oficiais, com produtos 100% originais — qualidade e confiança que sua pele merece ✨

Se você quer aprender a cuidar da sua pele do jeito certo, essa marca vai te encantar 🫶
Não é à toa que é número 1 em vendas na Coreia 🇰🇷🔥

Vem descobrir o poder do skincare coreano com Dr. Reju-All 💕

#skincare #kbeauty drrejuall #paraguay","A linha Dr. Reju-All chegou e você precisa conhecer 👀💖

Somos distribuidores oficiais, com produtos 100% originais — qualidade e confiança que sua pele merece ✨

Se você quer aprender a cuidar da sua pele do jeito certo, essa marca vai te encantar 🫶
Não é à toa que é número 1 em vendas na Coreia 🇰🇷🔥

Vem descobrir o poder do skincare coreano com Dr. Reju-All 💕

#skincare #kbeauty drrejuall #paraguay",78,"04/10/2026 14:42",N/A,https://www.facebook.com/reel/933883939410124/,1,0,Vídeos,,,,,Total,245,238,2,0,0,2,2,243,0,238,0,102,7,101,7,0,102,0,0,0,0,1047.953,0,576.086,0,8.59,0,5.487,0,0,0,1624.039,7.154,0,0,0,0.99,0.99,0.73,0.47,0.36,0.27,0.25,0.22,0.19,0.16,0.16,0.14,0.13,0.13,0.13,0.14,0.14,0.13,0.13,0.11,0.12,0.12,0.12,0.11,0.1,0.11,0.11,0.09,0.07,0.07,0.07,0.07,0.06,0.07,0.07,0.06,0.05,0.05,0.05,0.04,0.02,1,1,1,1,1,1,1,1,0.95,0.8,0.8,0.7,0.65,0.65,0.65,0.7,0.7,0.65,0.65,0.55,0.6,0.6,0.6,0.55,0.5,0.55,0.55,0.45,0.35,0.35,0.35,0.35,0.3,0.35,0.35,0.3,0.25,0.25,0.25,0.2,0.1,22,16,19,13,15,6,6,,1,1,2,1,79,18,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,4,2
122181323888772199,61573165978085,"Mega Eletrônicos Paraguai","A Canon EOS R50 V é a escolha ideal para elevar seu conteúdo 🔥
Compacta, potente e perfeita para criadores que buscam qualidade profissional sem complicação 💯

🎥 Gravação em 4K
⚡ Foco automático rápido e preciso
📱 Perfeita para vlogs, reels e conteúdo do dia a dia
✨ Design leve para levar pra qualquer lugar

Se você quer começar (ou melhorar) seu conteúdo… essa é a câmera certa 🚀

📍 Te esperamos na Mega Eletrônicos

#canon #canoneosr50 #canonr50 #cameras #fotografia #video #criadoresdeconteudo #vlog #tecnologia #paraguai #ciudaddeleste #megaelectronicos","A Canon EOS R50 V é a escolha ideal para elevar seu conteúdo 🔥
Compacta, potente e perfeita para criadores que buscam qualidade profissional sem complicação 💯

🎥 Gravação em 4K
⚡ Foco automático rápido e preciso
📱 Perfeita para vlogs, reels e conteúdo do dia a dia
✨ Design leve para levar pra qualquer lugar

Se você quer começar (ou melhorar) seu conteúdo… essa é a câmera certa 🚀

📍 Te esperamos na Mega Eletrônicos

#canon #canoneosr50 #canonr50 #cameras #fotografia #video #criadoresdeconteudo #vlog #tecnologia #paraguai #ciudaddeleste #megaelectronicos",46,"04/09/2026 14:01",N/A,https://www.facebook.com/reel/1272963554810742/,1,0,Vídeos,,,,,Total,271,250,3,3,0,0,1,271,0,250,0,107,0,107,0,0,107,0,0,0,0,911.718,0,915.202,0,7.294,0,7.441,0,0,0,1826.92,7.366,0,0,0,1,1,1,0.94,0.72,0.59,0.52,0.45,0.41,0.38,0.36,0.31,0.28,0.27,0.25,0.25,0.23,0.23,0.21,0.21,0.21,0.21,0.2,0.2,0.19,0.19,0.19,0.17,0.17,0.15,0.15,0.15,0.15,0.14,0.13,0.13,0.11,0.1,0.1,0.09,0.08,1,1,1,1,1,1,1,1,0.97,0.97,0.97,0.97,0.97,0.97,0.9,0.9,0.83,0.83,0.73,0.73,0.73,0.73,0.7,0.7,0.67,0.67,0.67,0.6,0.6,0.53,0.53,0.53,0.53,0.5,0.47,0.47,0.4,0.37,0.37,0.33,0.3,22,19,23,11,14,6,3,1,2,1,3,1,87,12,,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,1
122181099512772199,61573165978085,"Mega Eletrônicos Paraguai","Esses fones vão te surpreender ✨

Disponível na Mega Eletrônicos 🤩
#fones #paraguay #eletronica","Esses fones vão te surpreender ✨

Disponível na Mega Eletrônicos 🤩
#fones #paraguay #eletronica",54,"04/07/2026 16:59",N/A,https://www.facebook.com/reel/1664730381529745/,1,0,Vídeos,,,,,Total,296,275,6,4,0,2,0,296,0,275,0,98,0,97,0,0,98,0,0,0,0,979.774,2.474,860.92,0,6.489,1.237,7.296,0,0,0,1843.168,6.801,0,0,0,1,1,1,0.81,0.62,0.5,0.44,0.41,0.35,0.33,0.3,0.28,0.24,0.23,0.23,0.23,0.23,0.22,0.21,0.2,0.2,0.2,0.2,0.18,0.18,0.17,0.17,0.16,0.15,0.15,0.15,0.14,0.14,0.14,0.12,0.12,0.12,0.11,0.09,0.08,0.07,1,1,1,1,1,1,1,1,1,1,1,1,0.92,0.88,0.88,0.88,0.88,0.85,0.81,0.77,0.77,0.77,0.77,0.69,0.69,0.65,0.65,0.62,0.58,0.58,0.58,0.54,0.54,0.54,0.46,0.46,0.46,0.42,0.35,0.31,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122180983232772199,61573165978085,"Mega Eletrônicos Paraguai","A revolução do skincare já não é só sobre cremes…
agora é TECNOLOGIA aplicada na sua pele 💥

Agora a pergunta é…

💭 Você investiria em um aparelho para potencializar seu skincare?

Porque uma coisa é usar produtos…
e outra MUITO diferente é fazer eles realmente funcionarem 💯

🚨 MUITO EM BREVE NA MEGA ELETRÔNICOS
Ainda não chegaram… mas vem coisa GRANDE por aí 👀✨

#medicube #kbeauty #skincarecoreano #skincare2026 #beautytech #glassskin #cuidadedapele #paraguai #cde #megaelectronicos","A revolução do skincare já não é só sobre cremes…
agora é TECNOLOGIA aplicada na sua pele 💥

Agora a pergunta é…

💭 Você investiria em um aparelho para potencializar seu skincare?

Porque uma coisa é usar produtos…
e outra MUITO diferente é fazer eles realmente funcionarem 💯

🚨 MUITO EM BREVE NA MEGA ELETRÔNICOS
Ainda não chegaram… mas vem coisa GRANDE por aí 👀✨

#medicube #kbeauty #skincarecoreano #skincare2026 #beautytech #glassskin #cuidadedapele #paraguai #cde #megaelectronicos",53,"04/06/2026 14:11",N/A,https://www.facebook.com/reel/1274850851416116/,0,0,Vídeos,,,,,Total,298,286,1,1,0,0,0,298,0,286,0,102,0,101,0,0,102,0,0,0,0,899.606,0,584.278,0,5.767,0,5.081,0,0,0,1483.884,5.475,0,0,0,0.99,0.99,0.99,0.85,0.54,0.44,0.41,0.35,0.34,0.33,0.29,0.24,0.21,0.19,0.18,0.14,0.14,0.14,0.12,0.11,0.11,0.11,0.11,0.1,0.09,0.08,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.06,0.03,0.03,0.03,1,1,1,1,1,1,1,1,1,1,1,1,0.87,0.78,0.74,0.61,0.61,0.61,0.52,0.48,0.48,0.48,0.48,0.43,0.39,0.35,0.35,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.26,0.26,0.13,0.13,0.13,28,16,14,13,9,6,5,3,3,2,2,1,90,5,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,
122180982920772199,61573165978085,"Mega Eletrônicos Paraguai","Mega Eletrônicos Paraguai atualizou a foto do perfil.",,0,"04/06/2026 14:09",N/A,https://www.facebook.com/photo.php?fbid=122180982920772199&set=a.122096141354772199&type=3,0,0,Fotos,,,,,Total,246,146,1,1,0,0,0,246,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
